,Station,Year,Month,Day,Rainfall,Sunshine,Humidity,Temperature
266669,Khepupara,1989,2,16,0.0,8.2,77.0,24.4
266670,Khepupara,1989,2,17,0.0,7.7,78.0,24.5
266671,Khepupara,1989,2,18,0.0,8.1,84.0,24.5
266672,Khepupara,1989,2,19,0.0,8.1,78.0,25.1
266673,Khepupara,1989,2,20,0.0,9.1,73.0,24.2
266674,Khepupara,1989,2,21,0.0,8.8,59.0,19.6
266675,Khepupara,1989,2,22,0.0,7.9,63.0,22.0
266676,Khepupara,1989,2,23,2.0,8.3,67.0,21.7
266677,Khepupara,1989,2,24,0.0,9.2,61.0,20.4
266678,Khepupara,1989,2,25,0.0,9.0,64.0,21.0
266679,Khepupara,1989,2,26,0.0,8.8,62.0,21.8
266680,Khepupara,1989,2,27,0.0,8.5,64.0,23.0
266681,Khepupara,1989,2,28,0.0,8.6,72.0,24.3
266682,Khepupara,1989,3,1,0.0,5.4,82.0,25.6
266683,Khepupara,1989,3,2,0.0,7.71,82.0,25.5
266684,Khepupara,1989,3,3,0.0,8.3,60.0,24.7
